kode_univ,nama_univ,kode_prodi,program_studi,jenjang,daya_tampung_2025,peminat_2024,jenis_portofolio
1541,UNIVERSITAS MULAWARMAN,15411044,PEMBANGUNAN SOSIAL,Sarjana,32,98,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411045,ILMU HUBUNGAN INTERNASIONAL,Sarjana,32,323,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411046,ILMU KOMUNIKASI,Sarjana,32,661,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411047,ADMINISTRASI BISNIS,Sarjana,32,933,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411048,PEND. PANCASILA DAN KEWARGANEGARAAN,Sarjana,32,80,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411049,PENDIDIKAN EKONOMI,Sarjana,28,78,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411050,"PEND. BAHASA, SASTRA INDO. & DAERAH",Sarjana,32,124,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411051,PENDIDIKAN BAHASA INGGRIS,Sarjana,32,165,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411052,BIMBINGAN DAN KONSELING,Sarjana,32,258,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411053,PENDIDIKAN JASMANI,Sarjana,32,70,Olahraga
1541,UNIVERSITAS MULAWARMAN,15411054,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,64,551,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411055,PENDIDIKAN ANAK USIA DINI,Sarjana,32,64,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411056,HUKUM,Sarjana,132,807,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411057,PSIKOLOGI,Sarjana,32,799,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411058,SASTRA INDONESIA,Sarjana,48,72,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411059,SASTRA INGGRIS,Sarjana,48,201,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411060,PENDIDIKAN MASYARAKAT,Sarjana,28,42,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411061,PENDIDIKAN GEOGRAFI,Sarjana,32,55,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411062,EKONOMI SYARIAH,Sarjana,57,118,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411063,ETNOMUSIKOLOGI,Sarjana,28,4,Etnomusikologi
1541,UNIVERSITAS MULAWARMAN,15411064,PENDIDIKAN SEJARAH,Sarjana,32,87,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411072,ILMU LINGKUNGAN,Sarjana,25,53,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411073,KEPERAWATAN,Sarjana,25,613,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411074,GIZI,Sarjana,50,310,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411075,TARI,Sarjana,16,,Tidak Ada
1541,UNIVERSITAS MULAWARMAN,15411076,ILMU KEOLAHRAGAAN,Sarjana,32,,Olahraga
1541,UNIVERSITAS MULAWARMAN,15413069,FARMASI,Diploma Tiga,40,1200,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421001,FISIKA,Sarjana,40,13,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421002,MATEMATIKA,Sarjana,35,15,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421003,TEKNIK MESIN,Sarjana,75,240,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421004,TEKNIK ELEKTRO,Sarjana,70,209,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421005,TEKNIK KIMIA,Sarjana,55,103,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421006,TEKNIK MATERIAL DAN METALURGI,Sarjana,55,147,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421007,TEKNIK SIPIL,Sarjana,75,283,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421008,PERENCANAAN WILAYAH DAN KOTA,Sarjana,60,203,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421009,TEKNIK PERKAPALAN,Sarjana,50,100,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421010,SISTEM INFORMASI,Sarjana,66,308,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421011,TEKNIK INDUSTRI,Sarjana,40,295,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421012,INFORMATIKA,Sarjana,60,323,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421013,TEKNIK LINGKUNGAN,Sarjana,55,180,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421014,TEKNIK KELAUTAN,Sarjana,35,51,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421015,ARSITEKTUR,Sarjana,45,113,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421016,STATISTIKA,Sarjana,32,45,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421017,ILMU AKTUARIA,Sarjana,33,37,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421018,BISNIS DIGITAL,Sarjana,65,279,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421019,REKAYASA KESELAMATAN,Sarjana,70,411,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421020,TEKNOLOGI PANGAN,Sarjana,55,110,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421021,TEKNIK LOGISTIK,Sarjana,55,108,Tidak Ada
1542,INSTITUT TEKNOLOGI KALIMANTAN,15421022,DESAIN KOMUNIKASI VISUAL,Sarjana,45,63,"Seni Rupa, Desain, dan Kriya"
1551,UNIVERSITAS BORNEO TARAKAN,15511001,TEKNIK ELEKTRO,Sarjana,32,58,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511002,TEKNIK SIPIL,Sarjana,47,140,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511003,AGRIBISNIS,Sarjana,54,57,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511004,AGROTEKNOLOGI,Sarjana,38,33,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511005,PENDIDIKAN MATEMATIKA,Sarjana,37,31,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511006,PENDIDIKAN BIOLOGI,Sarjana,37,43,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511007,MANAJEMEN SUMBER DAYA PERAIRAN,Sarjana,36,23,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511008,AKUAKULTUR,Sarjana,36,19,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511009,TEKNOLOGI HASIL PERIKANAN,Sarjana,36,19,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511010,TEKNIK MESIN,Sarjana,18,53,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511011,KEPERAWATAN,Sarjana,37,530,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511012,KEBIDANAN,Sarjana,37,211,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511013,TEKNIK KOMPUTER,Sarjana,18,236,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511014,BIMBINGAN DAN KONSELING,Sarjana,73,144,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511015,PENDIDIKAN BAHASA INDONESIA,Sarjana,37,81,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511016,PENDIDIKAN BAHASA INGGRIS,Sarjana,37,43,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511017,EKONOMI PEMBANGUNAN,Sarjana,56,93,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511018,MANAJEMEN,Sarjana,54,422,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511019,HUKUM,Sarjana,77,185,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511021,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,91,243,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511022,AKUNTANSI,Sarjana,43,208,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511025,KEDOKTERAN,Sarjana,23,227,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511026,PSIKOLOGI,Sarjana,20,,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15511027,HUKUM BISNIS,Sarjana,37,,Tidak Ada
1551,UNIVERSITAS BORNEO TARAKAN,15513023,KEBIDANAN,Diploma Tiga,16,354,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111001,KEDOKTERAN,Sarjana,104,2362,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111002,KEDOKTERAN HEWAN,Sarjana,80,477,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111003,ARSITEKTUR,Sarjana,64,472,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111004,TEKNIK SIPIL,Sarjana,80,543,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111005,TEKNOLOGI PANGAN,Sarjana,40,237,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111006,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,36,103,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111007,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,28,62,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111008,BIOLOGI,Sarjana,28,48,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111009,KIMIA,Sarjana,32,48,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111010,FISIKA,Sarjana,40,34,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111011,TEKNIK MESIN,Sarjana,72,192,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111012,TEKNIK ELEKTRO,Sarjana,64,190,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111013,AGRIBISNIS,Sarjana,84,212,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111014,AGROEKOTEKNOLOGI,Sarjana,84,157,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111015,PETERNAKAN,Sarjana,80,110,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111016,MATEMATIKA,Sarjana,44,56,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111017,ILMU KESEHATAN MASYARAKAT,Sarjana,60,502,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111018,FARMASI,Sarjana,40,899,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111019,KEPERAWATAN,Sarjana,40,561,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111020,INFORMATIKA,Sarjana,66,667,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111021,TEKNOLOGI INFORMASI,Sarjana,72,545,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111022,FISIOTERAPI,Sarjana,28,377,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111023,ILMU KELAUTAN,Sarjana,56,141,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111024,ARSITEKTUR LANSKAP,Sarjana,16,73,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111025,MANAJEMEN SUMBER DAYA PERAIRAN,Sarjana,56,87,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111026,KEDOKTERAN GIGI,Sarjana,40,845,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111027,TEKNIK LINGKUNGAN,Sarjana,48,182,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111028,TEKNIK INDUSTRI,Sarjana,48,313,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111029,ARKEOLOGI,Sarjana,24,68,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111030,ANTROPOLOGI BUDAYA,Sarjana,20,78,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111031,ILMU SEJARAH,Sarjana,20,58,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111032,ILMU HUKUM,Sarjana,232,1612,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111033,EKONOMI,Sarjana,120,433,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111034,AKUNTANSI,Sarjana,160,965,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111035,MANAJEMEN,Sarjana,170,1599,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111036,SASTRA INDONESIA,Sarjana,24,74,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111037,SASTRA INGGRIS,Sarjana,84,431,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111038,SASTRA JAWA KUNO,Sarjana,10,18,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111039,SASTRA BALI,Sarjana,16,19,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111040,SASTRA JEPANG,Sarjana,40,142,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111042,PARIWISATA,Sarjana,72,919,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111043,INDUSTRI PERJALANAN WISATA,Sarjana,60,258,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111044,HUBUNGAN INTERNASIONAL,Sarjana,48,598,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111045,SOSIOLOGI,Sarjana,48,102,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111046,PSIKOLOGI,Sarjana,48,987,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111047,ADMINISTRASI NEGARA,Sarjana,48,389,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111048,ILMU KOMUNIKASI,Sarjana,48,695,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111049,ILMU POLITIK,Sarjana,48,168,Tidak Ada
1611,UNIVERSITAS UDAYANA,16111053,AKUAKULTUR,Sarjana,32,,Tidak Ada
1611,UNIVERSITAS UDAYANA,16112041,PENGELOLAAN PERHOTELAN,Sarjana Terapan,60,714,Tidak Ada
1611,UNIVERSITAS UDAYANA,16113050,PERPUSTAKAAN,Diploma Tiga,13,249,Tidak Ada
1611,UNIVERSITAS UDAYANA,16113051,PERPAJAKAN,Diploma Tiga,28,1070,Tidak Ada
1611,UNIVERSITAS UDAYANA,16113052,AKUNTANSI,Diploma Tiga,28,827,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121001,PENDIDIKAN MATEMATIKA,Sarjana,72,68,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121002,PENDIDIKAN BIOLOGI,Sarjana,48,43,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121003,PENDIDIKAN KIMIA,Sarjana,30,13,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121004,PENDIDIKAN FISIKA,Sarjana,30,12,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121005,PENDIDIKAN TEKNIK INFORMATIKA,Sarjana,62,114,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121006,ILMU KEOLAHRAGAAN,Sarjana,25,21,Olahraga
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121007,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,33,26,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121012,PENDIDIKAN TEKNIK MESIN,Sarjana,38,23,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121013,PENDIDIKAN IPA,Sarjana,48,42,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121014,KIMIA,Sarjana,30,19,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121015,MATEMATIKA,Sarjana,30,27,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121016,BIOLOGI,Sarjana,30,30,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121017,AKUAKULTUR,Sarjana,45,23,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121018,SISTEM INFORMASI,Sarjana,70,206,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121019,ILMU KOMPUTER,Sarjana,56,112,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121020,KEDOKTERAN,Sarjana,60,870,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121021,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,80,65,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121022,PENDIDIKAN EKONOMI,Sarjana,60,67,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121023,PENDIDIKAN SEJARAH,Sarjana,80,56,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121024,PENDIDIKAN GEOGRAFI,Sarjana,73,23,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121025,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,72,87,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121026,PENDIDIKAN BAHASA INGGRIS,Sarjana,148,231,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121027,PENDIDIKAN SENI RUPA,Sarjana,45,12,"Seni Rupa, Desain, dan Kriya"
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121028,PENDIDIKAN KESEJAHTERAAN KELUARGA,Sarjana,44,32,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121029,BIMBINGAN KONSELING,Sarjana,58,150,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121030,TEKNOLOGI PENDIDIKAN,Sarjana,75,32,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121031,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,Sarjana,104,132,Olahraga
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121032,MANAJEMEN,Sarjana,164,490,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121033,AKUNTANSI,Sarjana,144,321,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121034,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,45,41,Olahraga
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121036,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,224,792,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121038,PENDIDIKAN GURU ANAK USIA DINI,Sarjana,75,40,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121039,PEND. BAHASA JEPANG,Sarjana,48,37,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121040,PENDIDIKAN BAHASA BALI,Sarjana,45,10,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121041,PENDIDIKAN SOSIOLOGI,Sarjana,83,44,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121042,ILMU HUKUM,Sarjana,150,273,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121043,PENDIDIKAN VOKASIONAL SENI KULINER,Sarjana,46,54,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121044,GEOGRAFI,Sarjana,60,31,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121056,FISIKA,Sarjana,30,9,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121057,KEPERAWATAN,Sarjana,20,235,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16121058,KEBIDANAN,Sarjana,20,78,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16122045,TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA,Sarjana Terapan,20,23,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16122047,TEKNOLOGI REKAYASA PENGINDERAAN JAUH,Sarjana Terapan,40,22,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16122050,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,25,65,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16122051,KIMIA TERAPAN,Sarjana Terapan,30,36,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16122052,PENGELOLAAN PERHOTELAN,Sarjana Terapan,30,134,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16122053,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,90,138,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16122054,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,25,156,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16122055,BIOTEKNOLOGI PERIKANAN,Sarjana Terapan,30,32,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16123046,KEBIDANAN,Diploma Tiga,30,242,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16123048,DESAIN KOMUNIKASI VISUAL,Diploma Tiga,45,145,Tidak Ada
1612,UNIVERSITAS PENDIDIKAN GANESHA,16123049,PERPUSTAKAAN,Diploma Tiga,40,102,Tidak Ada
1613,ISI DENPASAR,16131001,TARI,Sarjana,27,19,Tari
1613,ISI DENPASAR,16131002,SENI KARAWITAN,Sarjana,28,15,Seni Karawitan
1613,ISI DENPASAR,16131003,PENDIDIKAN SENI PERTUNJUKAN,Sarjana,45,28,Sendratasik
1613,ISI DENPASAR,16131004,MUSIK,Sarjana,32,38,Musik
1613,ISI DENPASAR,16131005,SENI MURNI,Sarjana,32,24,"Seni Rupa, Desain, dan Kriya"
1613,ISI DENPASAR,16131006,DESAIN INTERIOR,Sarjana,54,88,"Seni Rupa, Desain, dan Kriya"
1613,ISI DENPASAR,16131007,DESAIN KOMUNIKASI VISUAL,Sarjana,98,263,"Seni Rupa, Desain, dan Kriya"
1613,ISI DENPASAR,16131008,KRIYA,Sarjana,9,9,"Seni Rupa, Desain, dan Kriya"
1613,ISI DENPASAR,16131009,FOTOGRAFI,Sarjana,36,25,Fotografi
1613,ISI DENPASAR,16131010,SENI PEDALANGAN,Sarjana,6,4,Seni Pedalangan
1613,ISI DENPASAR,16131013,DESAIN PRODUK,Sarjana,18,24,"Seni Rupa, Desain, dan Kriya"
1613,ISI DENPASAR,16131015,TEATER,Sarjana,7,,Teater
1613,ISI DENPASAR,16132011,DESAIN MODE,Sarjana Terapan,40,52,"Seni Rupa, Desain, dan Kriya"
1613,ISI DENPASAR,16132012,PRODUKSI FILM DAN TELEVISI,Sarjana Terapan,36,60,Film dan Televisi
1613,ISI DENPASAR,16132014,ANIMASI,Sarjana Terapan,32,60,"Seni Rupa, Desain, dan Kriya"
1621,UNIVERSITAS MATARAM,16211001,AGROEKOTEKNOLOGI,Sarjana,75,169,Tidak Ada
1621,UNIVERSITAS MATARAM,16211002,AGRIBISNIS,Sarjana,140,548,Tidak Ada
1621,UNIVERSITAS MATARAM,16211003,KEHUTANAN,Sarjana,63,240,Tidak Ada
1621,UNIVERSITAS MATARAM,16211004,PENDIDIKAN BIOLOGI,Sarjana,65,209,Tidak Ada
1621,UNIVERSITAS MATARAM,16211005,PENDIDIKAN KIMIA,Sarjana,40,71,Tidak Ada
1621,UNIVERSITAS MATARAM,16211006,PENDIDIKAN FISIKA,Sarjana,40,45,Tidak Ada
1621,UNIVERSITAS MATARAM,16211007,PENDIDIKAN MATEMATIKA,Sarjana,75,213,Tidak Ada
1621,UNIVERSITAS MATARAM,16211008,TEKNIK SIPIL,Sarjana,100,641,Tidak Ada
1621,UNIVERSITAS MATARAM,16211009,TEKNIK MESIN,Sarjana,63,186,Tidak Ada
1621,UNIVERSITAS MATARAM,16211010,TEKNIK ELEKTRO,Sarjana,75,260,Tidak Ada
1621,UNIVERSITAS MATARAM,16211011,BIOLOGI,Sarjana,30,108,Tidak Ada
1621,UNIVERSITAS MATARAM,16211012,MATEMATIKA,Sarjana,30,93,Tidak Ada
1621,UNIVERSITAS MATARAM,16211013,FISIKA,Sarjana,30,21,Tidak Ada
1621,UNIVERSITAS MATARAM,16211014,KIMIA,Sarjana,30,55,Tidak Ada
1621,UNIVERSITAS MATARAM,16211015,PETERNAKAN,Sarjana,150,300,Tidak Ada
1621,UNIVERSITAS MATARAM,16211016,PENDIDIKAN DOKTER,Sarjana,113,1280,Tidak Ada
1621,UNIVERSITAS MATARAM,16211017,ILMU DAN TEKNOLOGI PANGAN,Sarjana,75,317,Tidak Ada
1621,UNIVERSITAS MATARAM,16211018,KETEKNIKAN PERTANIAN,Sarjana,75,199,Tidak Ada
1621,UNIVERSITAS MATARAM,16211019,BUDIDAYA PERAIRAN,Sarjana,45,66,Tidak Ada
1621,UNIVERSITAS MATARAM,16211020,TEKNIK INFORMATIKA,Sarjana,75,1351,Tidak Ada
1621,UNIVERSITAS MATARAM,16211021,FARMASI,Sarjana,45,1041,Tidak Ada
1621,UNIVERSITAS MATARAM,16211022,ILMU TANAH,Sarjana,55,100,Tidak Ada
1621,UNIVERSITAS MATARAM,16211023,ILMU KELAUTAN,Sarjana,50,119,Tidak Ada
1621,UNIVERSITAS MATARAM,16211024,ARSITEKTUR,Sarjana,50,276,Tidak Ada
1621,UNIVERSITAS MATARAM,16211025,ILMU LINGKUNGAN,Sarjana,30,149,Tidak Ada
1621,UNIVERSITAS MATARAM,16211026,EKONOMI PEMBANGUNAN,Sarjana,115,543,Tidak Ada
1621,UNIVERSITAS MATARAM,16211027,MANAJEMEN,Sarjana,150,2078,Tidak Ada
1621,UNIVERSITAS MATARAM,16211028,AKUNTANSI,Sarjana,115,1099,Tidak Ada
1621,UNIVERSITAS MATARAM,16211029,ILMU HUKUM,Sarjana,225,1221,Tidak Ada
1621,UNIVERSITAS MATARAM,16211030,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,105,486,Tidak Ada
1621,UNIVERSITAS MATARAM,16211031,PENDIDIKAN BAHASA INGGRIS,Sarjana,125,569,Tidak Ada
1621,UNIVERSITAS MATARAM,16211032,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,70,324,Tidak Ada
1621,UNIVERSITAS MATARAM,16211033,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,150,1559,Tidak Ada
1621,UNIVERSITAS MATARAM,16211034,PENDIDIKAN ANAK USIA DINI,Sarjana,60,225,Tidak Ada
1621,UNIVERSITAS MATARAM,16211035,HUBUNGAN INTERNASIONAL,Sarjana,75,537,Tidak Ada
1621,UNIVERSITAS MATARAM,16211036,ILMU KOMUNIKASI,Sarjana,60,930,Tidak Ada
1621,UNIVERSITAS MATARAM,16211037,SOSIOLOGI,Sarjana,75,216,Tidak Ada
1621,UNIVERSITAS MATARAM,16211038,PENDIDIKAN SOSIOLOGI,Sarjana,70,261,Tidak Ada
1621,UNIVERSITAS MATARAM,16211048,STATISTIKA,Sarjana,30,139,Tidak Ada
1621,UNIVERSITAS MATARAM,16211049,TEKNIK INDUSTRI,Sarjana,38,268,Tidak Ada
1621,UNIVERSITAS MATARAM,16213039,PERPAJAKAN,Diploma Tiga,75,1683,Tidak Ada
1621,UNIVERSITAS MATARAM,16213043,AKUNTANSI,Diploma Tiga,88,1551,Tidak Ada
1621,UNIVERSITAS MATARAM,16213044,AGRIBISNIS PETERNAKAN,Diploma Tiga,38,587,Tidak Ada
